22101,"420  ","4200042","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｺﾏｶﾞﾀﾄﾞｵﾘ","静岡県","静岡市葵区","駒形通",0,0,1,0,0,0
22101,"420  ","4200002","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｻﾞｲﾓｸﾁｮｳ","静岡県","静岡市葵区","材木町",0,0,0,0,0,0
22101,"420  ","4200067","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｻｲﾜｲﾁｮｳ","静岡県","静岡市葵区","幸町",0,0,0,0,0,0
22101,"420  ","4200859","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｻｶｴﾁｮｳ","静岡県","静岡市葵区","栄町",0,0,0,0,0,0
22101,"42114","4211405","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｻｶﾉｶﾐ","静岡県","静岡市葵区","坂ノ上",0,0,0,0,0,0
22101,"42113","4211303","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｻｶﾓﾄ","静岡県","静岡市葵区","坂本",0,0,0,0,0,0
22101,"420  ","4200048","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｻｸﾗｷﾞﾁｮｳ","静岡県","静岡市葵区","桜木町",0,0,0,0,0,0
22101,"420  ","4200945","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｻｸﾗﾁｮｳ","静岡県","静岡市葵区","桜町",0,0,1,0,0,0
22101,"420  ","4200073","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｻﾝﾊﾞﾝﾁｮｳ","静岡県","静岡市葵区","三番町",0,0,0,0,0,0
22101,"42112","4211211","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｼｲﾉｵ","静岡県","静岡市葵区","慈悲尾",0,0,0,0,0,0
22101,"420  ","4200035","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｼﾁｹﾝﾁｮｳ","静岡県","静岡市葵区","七間町",0,0,0,0,0,0
22101,"420  ","4200077","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｼﾁﾊﾞﾝﾁｮｳ","静岡県","静岡市葵区","七番町",0,0,0,0,0,0
22101,"420  ","4200955","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｼﾊﾞﾊﾗ","静岡県","静岡市葵区","芝原",0,0,0,0,0,0
22101,"42121","4212108","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｼﾓ","静岡県","静岡市葵区","下",0,0,0,0,0,0
22101,"420  ","4200846","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｼﾞｮｳﾄｳﾁｮｳ","静岡県","静岡市葵区","城東町",0,0,0,0,0,0
22101,"420  ","4200854","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｼﾞｮｳﾅｲﾁｮｳ","静岡県","静岡市葵区","城内町",0,0,0,0,0,0
22101,"420  ","4200871","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｼｮｳﾌﾞ","静岡県","静岡市葵区","昭府",0,0,1,0,0,0
22101,"420  ","4200872","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｼｮｳﾌﾞﾁｮｳ","静岡県","静岡市葵区","昭府町",0,0,0,0,0,0
22101,"420  ","4200805","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｼﾞｮｳﾎｸ","静岡県","静岡市葵区","城北",0,0,1,0,0,0
22101,"420  ","4200033","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｼｮｳﾜﾁｮｳ","静岡県","静岡市葵区","昭和町",0,0,0,0,0,0
22101,"420  ","4200944","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｼﾝﾃﾝﾏ","静岡県","静岡市葵区","新伝馬",0,0,1,0,0,0
22101,"420  ","4200065","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｼﾝﾄｵﾘ","静岡県","静岡市葵区","新通",0,0,1,0,0,0
